# File generated by Melissa L. Graham. 
# 
# Each row represents photo-z results from a simulation with different limiting magnitudes. 
# The first row is for the baseline limiting magnidues. 
# In this file, the photo-z results are the robust standard deviation in redshift bins. 
# 
# Columns 1 to 6: survey simulation 5-sigma limiting magnitude in ugrizy 
# Columns 7 to 15: robust standard deviation in bins of photometric redshift 
# 
# z_bin_centers = [0.45,0.75,1.05,1.35,1.65,1.95,2.25,2.55,2.85] 
# z_bin_full_width = 0.30 
# z_bin_half_width = 0.15 
# 
 25.93 26.63 26.78 26.68 25.30 24.70  0.0297  0.0220  0.0215  0.0340  0.0369  0.0367  0.0376  0.0686  0.4545
 25.93 26.63 26.78 26.68 25.90 24.10  0.0289  0.0198  0.0211  0.0358  0.0374  0.0360  0.0351  0.0647  0.0785
 25.93 26.63 26.78 26.68 25.90 24.70  0.0284  0.0202  0.0202  0.0305  0.0367  0.0365  0.0389  0.0545  0.0842
 25.93 26.63 27.38 26.08 25.30 24.10  0.0297  0.0211  0.0266  0.0401  0.0408  0.0388  0.0462  0.0694  0.1126
 25.93 26.63 27.38 26.08 25.30 24.70  0.0292  0.0219  0.0244  0.0347  0.0366  0.0412  0.0419  0.0736  0.0934
 25.93 26.63 27.38 26.08 25.90 24.10  0.0300  0.0205  0.0240  0.0367  0.0402  0.0394  0.0351  0.0710  0.0919
 25.93 26.63 27.38 26.08 25.90 24.70  0.0294  0.0201  0.0229  0.0326  0.0372  0.0376  0.0383  0.0608  0.0867
 25.93 26.63 27.38 26.68 25.30 24.10  0.0283  0.0194  0.0227  0.0379  0.0378  0.0362  0.0375  0.0663  0.0942
 25.93 26.63 27.38 26.68 25.30 24.70  0.0289  0.0200  0.0216  0.0342  0.0391  0.0364  0.0395  0.0671  0.1886
 25.93 26.63 27.38 26.68 25.90 24.10  0.0270  0.0185  0.0207  0.0334  0.0368  0.0353  0.0337  0.0594  0.0685
 25.93 26.63 27.38 26.68 25.90 24.70  0.0280  0.0188  0.0189  0.0294  0.0351  0.0333  0.0342  0.0532  0.0837
 25.93 27.22 26.78 26.08 25.30 24.10  0.0306  0.0214  0.0254  0.0377  0.0404  0.0382  0.0457  0.0841  0.0996
 25.93 27.22 26.78 26.08 25.30 24.70  0.0295  0.0208  0.0245  0.0345  0.0372  0.0406  0.0451  0.0781  0.4527
 25.93 27.22 26.78 26.08 25.90 24.10  0.0293  0.0203  0.0239  0.0379  0.0371  0.0379  0.0405  0.0605  0.1140
 25.93 27.22 26.78 26.08 25.90 24.70  0.0295  0.0202  0.0221  0.0314  0.0344  0.0385  0.0395  0.0650  0.0954
 25.93 27.22 26.78 26.68 25.30 24.10  0.0285  0.0201  0.0233  0.0375  0.0377  0.0381  0.0424  0.0662  0.1985
 25.93 27.22 26.78 26.68 25.30 24.70  0.0284  0.0206  0.0209  0.0329  0.0357  0.0386  0.0377  0.0572  0.1097
 25.93 27.22 26.78 26.68 25.90 24.10  0.0280  0.0192  0.0205  0.0336  0.0360  0.0364  0.0320  0.0535  0.0896
 25.93 27.22 26.78 26.68 25.90 24.70  0.0272  0.0188  0.0191  0.0291  0.0348  0.0354  0.0368  0.0549  0.0928
 25.93 27.22 27.38 26.08 25.30 24.10  0.0277  0.0199  0.0249  0.0370  0.0383  0.0390  0.0418  0.0715  0.4628
 25.93 27.22 27.38 26.08 25.30 24.70  0.0283  0.0197  0.0237  0.0336  0.0345  0.0398  0.0439  0.0680  0.1147
 25.93 27.22 27.38 26.08 25.90 24.10  0.0277  0.0190  0.0242  0.0356  0.0373  0.0391  0.0387  0.0553  0.1199
 25.93 27.22 27.38 26.08 25.90 24.70  0.0274  0.0185  0.0221  0.0309  0.0340  0.0399  0.0368  0.0576  0.0907
 25.93 27.22 27.38 26.68 25.30 24.10  0.0258  0.0181  0.0218  0.0354  0.0368  0.0344  0.0357  0.0683  0.0961
 25.93 27.22 27.38 26.68 25.30 24.70  0.0265  0.0180  0.0198  0.0316  0.0342  0.0338  0.0347  0.0615  0.0823
 25.93 27.22 27.38 26.68 25.90 24.10  0.0261  0.0170  0.0202  0.0310  0.0345  0.0342  0.0337  0.0519  0.0891
 25.93 27.22 27.38 26.68 25.90 24.70  0.0259  0.0172  0.0192  0.0286  0.0324  0.0329  0.0304  0.0486  0.0853
 26.03 27.32 27.47 26.77 26.00 24.80  0.0252  0.0162  0.0182  0.0268  0.0325  0.0337  0.0315  0.0492  0.0738
 26.03 27.32 27.47 26.77 26.00 24.98  0.0247  0.0165  0.0175  0.0258  0.0316  0.0326  0.0340  0.0457  0.0703
 26.03 27.32 27.47 26.77 26.18 24.80  0.0244  0.0162  0.0178  0.0260  0.0332  0.0336  0.0293  0.0454  0.0729
 26.03 27.32 27.47 26.77 26.18 24.98  0.0255  0.0162  0.0170  0.0257  0.0308  0.0318  0.0299  0.0459  0.0665
 26.03 27.32 27.47 26.95 26.00 24.80  0.0247  0.0162  0.0169  0.0267  0.0313  0.0308  0.0293  0.0490  0.0792
 26.03 27.32 27.47 26.95 26.00 24.98  0.0242  0.0160  0.0171  0.0258  0.0319  0.0322  0.0304  0.0463  0.0636
 26.03 27.32 27.47 26.95 26.18 24.80  0.0241  0.0158  0.0171  0.0261  0.0320  0.0292  0.0281  0.0399  0.0731
 26.03 27.32 27.47 26.95 26.18 24.98  0.0242  0.0162  0.0166  0.0256  0.0313  0.0314  0.0296  0.0364  0.0650
 26.03 27.32 27.65 26.77 26.00 24.80  0.0246  0.0157  0.0176  0.0253  0.0324  0.0327  0.0302  0.0430  0.0688
 26.03 27.32 27.65 26.77 26.00 24.98  0.0243  0.0162  0.0172  0.0253  0.0319  0.0334  0.0281  0.0426  0.0682
 26.03 27.32 27.65 26.77 26.18 24.80  0.0242  0.0161  0.0176  0.0259  0.0327  0.0326  0.0309  0.0442  0.0655
 26.03 27.32 27.65 26.77 26.18 24.98  0.0242  0.0158  0.0168  0.0254  0.0303  0.0301  0.0286  0.0380  0.0639
 26.03 27.32 27.65 26.95 26.00 24.80  0.0235  0.0161  0.0168  0.0272  0.0307  0.0325  0.0279  0.0418  0.0831
 26.03 27.32 27.65 26.95 26.00 24.98  0.0241  0.0162  0.0172  0.0248  0.0298  0.0322  0.0293  0.0405  0.0677
 26.03 27.32 27.65 26.95 26.18 24.80  0.0247  0.0154  0.0165  0.0249  0.0309  0.0312  0.0274  0.0378  0.0715
 26.03 27.32 27.65 26.95 26.18 24.98  0.0246  0.0156  0.0163  0.0245  0.0316  0.0302  0.0283  0.0488  0.0648
 26.03 27.50 27.47 26.77 26.00 24.80  0.0244  0.0164  0.0178  0.0259  0.0325  0.0330  0.0313  0.0498  0.0826
 26.03 27.50 27.47 26.77 26.00 24.98  0.0245  0.0162  0.0175  0.0249  0.0320  0.0321  0.0294  0.0427  0.0649
 26.03 27.50 27.47 26.77 26.18 24.80  0.0232  0.0161  0.0175  0.0249  0.0323  0.0332  0.0283  0.0438  0.0544
 26.03 27.50 27.47 26.77 26.18 24.98  0.0236  0.0164  0.0173  0.0259  0.0312  0.0320  0.0284  0.0428  0.0722
 26.03 27.50 27.47 26.95 26.00 24.80  0.0237  0.0161  0.0173  0.0265  0.0318  0.0313  0.0300  0.0414  0.0870
 26.03 27.50 27.47 26.95 26.00 24.98  0.0235  0.0157  0.0165  0.0249  0.0312  0.0314  0.0319  0.0522  0.0765
 26.03 27.50 27.47 26.95 26.18 24.80  0.0243  0.0155  0.0174  0.0246  0.0316  0.0321  0.0277  0.0406  0.0635
 26.03 27.50 27.47 26.95 26.18 24.98  0.0234  0.0159  0.0168  0.0245  0.0303  0.0307  0.0299  0.0454  0.0649
 26.03 27.50 27.65 26.77 26.00 24.80  0.0240  0.0162  0.0174  0.0255  0.0316  0.0311  0.0304  0.0516  0.0626
 26.03 27.50 27.65 26.77 26.00 24.98  0.0236  0.0155  0.0169  0.0250  0.0314  0.0328  0.0292  0.0404  0.0801
 26.03 27.50 27.65 26.77 26.18 24.80  0.0243  0.0153  0.0174  0.0257  0.0313  0.0325  0.0269  0.0455  0.0743
 26.03 27.50 27.65 26.77 26.18 24.98  0.0237  0.0154  0.0169  0.0245  0.0305  0.0309  0.0306  0.0404  0.0728
 26.03 27.50 27.65 26.95 26.00 24.80  0.0234  0.0157  0.0170  0.0256  0.0305  0.0305  0.0268  0.0445  0.4617
 26.03 27.50 27.65 26.95 26.00 24.98  0.0234  0.0156  0.0166  0.0261  0.0308  0.0303  0.0264  0.0454  0.0743
 26.03 27.50 27.65 26.95 26.18 24.80  0.0235  0.0156  0.0165  0.0247  0.0308  0.0333  0.0283  0.0420  0.0599
 26.03 27.50 27.65 26.95 26.18 24.98  0.0230  0.0154  0.0164  0.0243  0.0304  0.0319  0.0262  0.0467  0.0705
 26.21 27.32 27.47 26.77 26.00 24.80  0.0238  0.0163  0.0178  0.0261  0.0306  0.0300  0.0295  0.0463  0.0747
 26.21 27.32 27.47 26.77 26.00 24.98  0.0242  0.0162  0.0173  0.0255  0.0307  0.0319  0.0305  0.0484  0.0691
 26.21 27.32 27.47 26.77 26.18 24.80  0.0243  0.0157  0.0173  0.0259  0.0309  0.0322  0.0306  0.0484  0.0705
 26.21 27.32 27.47 26.77 26.18 24.98  0.0242  0.0162  0.0165  0.0257  0.0309  0.0322  0.0320  0.0378  0.0674
 26.21 27.32 27.47 26.95 26.00 24.80  0.0235  0.0163  0.0166  0.0260  0.0310  0.0321  0.0286  0.0470  0.0662
 26.21 27.32 27.47 26.95 26.00 24.98  0.0241  0.0162  0.0170  0.0260  0.0300  0.0315  0.0302  0.0438  0.0746
 26.21 27.32 27.47 26.95 26.18 24.80  0.0240  0.0157  0.0169  0.0256  0.0301  0.0302  0.0278  0.0421  0.0817
 26.21 27.32 27.47 26.95 26.18 24.98  0.0236  0.0157  0.0163  0.0252  0.0302  0.0306  0.0307  0.0429  0.0765
 26.21 27.32 27.65 26.77 26.00 24.80  0.0246  0.0161  0.0173  0.0269  0.0300  0.0307  0.0304  0.0441  0.0836
 26.21 27.32 27.65 26.77 26.00 24.98  0.0240  0.0161  0.0173  0.0249  0.0302  0.0325  0.0308  0.0477  0.0660
 26.21 27.32 27.65 26.77 26.18 24.80  0.0240  0.0160  0.0176  0.0256  0.0305  0.0331  0.0292  0.0417  0.0666
 26.21 27.32 27.65 26.77 26.18 24.98  0.0235  0.0158  0.0170  0.0254  0.0304  0.0309  0.0318  0.0409  0.0757
 26.21 27.32 27.65 26.95 26.00 24.80  0.0239  0.0151  0.0172  0.0255  0.0304  0.0291  0.0297  0.0421  0.0839
 26.21 27.32 27.65 26.95 26.00 24.98  0.0238  0.0158  0.0173  0.0252  0.0304  0.0302  0.0287  0.0441  0.0747
 26.21 27.32 27.65 26.95 26.18 24.80  0.0233  0.0157  0.0163  0.0245  0.0304  0.0318  0.0256  0.0461  0.0773
 26.21 27.32 27.65 26.95 26.18 24.98  0.0238  0.0156  0.0161  0.0244  0.0300  0.0293  0.0294  0.0365  0.0673
 26.21 27.50 27.47 26.77 26.00 24.80  0.0244  0.0162  0.0172  0.0265  0.0306  0.0309  0.0302  0.0465  0.0561
 26.21 27.50 27.47 26.77 26.00 24.98  0.0238  0.0160  0.0171  0.0258  0.0302  0.0320  0.0285  0.0471  0.0686
 26.21 27.50 27.47 26.77 26.18 24.80  0.0236  0.0161  0.0169  0.0262  0.0298  0.0309  0.0288  0.0475  0.1010
 26.21 27.50 27.47 26.77 26.18 24.98  0.0235  0.0161  0.0166  0.0242  0.0301  0.0314  0.0287  0.0459  0.0740
 26.21 27.50 27.47 26.95 26.00 24.80  0.0234  0.0160  0.0169  0.0262  0.0302  0.0303  0.0291  0.0535  0.0712
 26.21 27.50 27.47 26.95 26.00 24.98  0.0233  0.0158  0.0163  0.0252  0.0301  0.0315  0.0298  0.0453  0.0786
 26.21 27.50 27.47 26.95 26.18 24.80  0.0231  0.0156  0.0168  0.0251  0.0303  0.0301  0.0277  0.0421  0.0754
 26.21 27.50 27.47 26.95 26.18 24.98  0.0235  0.0155  0.0161  0.0242  0.0295  0.0307  0.0297  0.0451  0.0644
 26.21 27.50 27.65 26.77 26.00 24.80  0.0238  0.0159  0.0174  0.0268  0.0303  0.0308  0.0305  0.0430  0.0715
 26.21 27.50 27.65 26.77 26.00 24.98  0.0235  0.0160  0.0170  0.0248  0.0304  0.0313  0.0303  0.0385  0.0761
 26.21 27.50 27.65 26.77 26.18 24.80  0.0228  0.0158  0.0169  0.0252  0.0303  0.0303  0.0283  0.0438  0.0802
 26.21 27.50 27.65 26.77 26.18 24.98  0.0225  0.0156  0.0170  0.0247  0.0302  0.0307  0.0302  0.0425  0.0629
 26.21 27.50 27.65 26.95 26.00 24.80  0.0234  0.0152  0.0169  0.0258  0.0304  0.0304  0.0296  0.0507  0.0728
 26.21 27.50 27.65 26.95 26.00 24.98  0.0229  0.0158  0.0168  0.0251  0.0296  0.0305  0.0280  0.0463  0.0679
 26.21 27.50 27.65 26.95 26.18 24.80  0.0231  0.0151  0.0163  0.0250  0.0294  0.0289  0.0266  0.0385  0.0727
 26.21 27.50 27.65 26.95 26.18 24.98  0.0229  0.0154  0.0166  0.0246  0.0297  0.0295  0.0302  0.0412  0.0722
 23.40 24.50 24.20 23.50 22.80 21.60  0.0514  0.0440  0.0615  0.1053  0.1380  0.2310  0.4241  0.3986  0.0307
 23.40 24.50 24.20 23.50 22.80 22.60  0.0515  0.0478  0.0664  0.0989  0.1595  0.2380  0.4270  0.3985  0.2540
 23.40 24.50 24.20 23.50 23.80 21.60  0.0554  0.0462  0.0544  0.0995  0.1673  0.1908  0.4284  0.4388  0.3801
 23.40 24.50 24.20 23.50 23.80 22.60  0.0559  0.0508  0.0557  0.0946  0.1812  0.2046  0.4258  0.4690  0.4083
 23.40 24.50 24.20 24.50 22.80 21.60  0.0467  0.0371  0.0542  0.1014  0.1624  0.2134  0.4250  0.4155  0.1642
 23.40 24.50 24.20 24.50 22.80 22.60  0.0476  0.0440  0.0539  0.0909  0.1602  0.1907  0.4186  0.4513  0.2526
 23.40 24.50 24.20 24.50 23.80 21.60  0.0527  0.0398  0.0471  0.0946  0.1550  0.1840  0.2503  0.4672  0.4509
 23.40 24.50 24.20 24.50 23.80 22.60  0.0532  0.0412  0.0462  0.0823  0.1731  0.1719  0.2277  0.4324  0.4670
 23.40 24.50 25.20 23.50 22.80 21.60  0.0459  0.0386  0.0539  0.0975  0.1583  0.2322  0.4170  0.0896  0.3210
 23.40 24.50 25.20 23.50 22.80 22.60  0.0453  0.0480  0.0593  0.1026  0.1696  0.2409  0.4300  0.4062  0.0454
 23.40 24.50 25.20 23.50 23.80 21.60  0.0527  0.0440  0.0551  0.0872  0.1437  0.2116  0.4333  0.4402  0.4183
 23.40 24.50 25.20 23.50 23.80 22.60  0.0504  0.0489  0.0568  0.0956  0.1614  0.1907  0.4394  0.4480  0.4277
 23.40 24.50 25.20 24.50 22.80 21.60  0.0422  0.0325  0.0417  0.0985  0.1654  0.1836  0.4398  0.4466  0.0449
 23.40 24.50 25.20 24.50 22.80 22.60  0.0433  0.0390  0.0499  0.0859  0.1562  0.2170  0.1404  0.4038  0.2814
 23.40 24.50 25.20 24.50 23.80 21.60  0.0455  0.0332  0.0508  0.0915  0.1458  0.1597  0.2181  0.4775  0.4862
 23.40 24.50 25.20 24.50 23.80 22.60  0.0440  0.0372  0.0461  0.0839  0.1493  0.1600  0.2087  0.4826  0.4791
 23.40 25.50 24.20 23.50 22.80 21.60  0.0486  0.0454  0.0589  0.0946  0.1411  0.3301  0.3807  0.1448  0.0683
 23.40 25.50 24.20 23.50 22.80 22.60  0.0492  0.0464  0.0600  0.1038  0.1797  0.2227  0.4253  0.4117  0.0577
 23.40 25.50 24.20 23.50 23.80 21.60  0.0555  0.0471  0.0530  0.0921  0.1334  0.1892  0.4398  0.4631  0.3776
 23.40 25.50 24.20 23.50 23.80 22.60  0.0543  0.0466  0.0528  0.0815  0.1379  0.2061  0.4378  0.4304  0.4464
 23.40 25.50 24.20 24.50 22.80 21.60  0.0447  0.0388  0.0519  0.0978  0.1587  0.2182  0.4313  0.3975  0.0498
 23.40 25.50 24.20 24.50 22.80 22.60  0.0441  0.0402  0.0513  0.0889  0.1583  0.2260  0.4137  0.3622  0.0346
 23.40 25.50 24.20 24.50 23.80 21.60  0.0576  0.0397  0.0469  0.0874  0.1257  0.2022  0.2440  0.4659  0.4500
 23.40 25.50 24.20 24.50 23.80 22.60  0.0557  0.0397  0.0406  0.0817  0.1175  0.1918  0.2871  0.4525  0.4468
 23.40 25.50 25.20 23.50 22.80 21.60  0.0444  0.0388  0.0596  0.1010  0.1635  0.2566  0.4215  0.4045  0.1931
 23.40 25.50 25.20 23.50 22.80 22.60  0.0436  0.0408  0.0606  0.0919  0.1379  0.2313  0.4482  0.3259  0.0472
 23.40 25.50 25.20 23.50 23.80 21.60  0.0482  0.0411  0.0524  0.0859  0.1107  0.1198  0.4454  0.4585  0.4257
 23.40 25.50 25.20 23.50 23.80 22.60  0.0483  0.0436  0.0538  0.0837  0.1006  0.1394  0.4513  0.4624  0.4176
 23.40 25.50 25.20 24.50 22.80 21.60  0.0364  0.0309  0.0459  0.1011  0.1663  0.3473  0.4174  0.4573  0.0333
 23.40 25.50 25.20 24.50 22.80 22.60  0.0367  0.0332  0.0460  0.0940  0.1437  0.3681  0.3993  0.4480  0.0362
 23.40 25.50 25.20 24.50 23.80 21.60  0.0453  0.0344  0.0581  0.0859  0.1471  0.1736  0.4146  0.4845  0.4498
 23.40 25.50 25.20 24.50 23.80 22.60  0.0456  0.0358  0.0532  0.0828  0.1394  0.1789  0.2195  0.4707  0.4518
 24.40 24.50 24.20 23.50 22.80 21.60  0.0478  0.0474  0.0644  0.1161  0.1673  0.1760  0.4239  0.3711  0.0565
 24.40 24.50 24.20 23.50 22.80 22.60  0.0474  0.0524  0.0685  0.1036  0.1746  0.2101  0.4081  0.4153  0.3352
 24.40 24.50 24.20 23.50 23.80 21.60  0.0512  0.0468  0.0533  0.0899  0.1586  0.1852  0.4351  0.4218  0.4362
 24.40 24.50 24.20 23.50 23.80 22.60  0.0514  0.0523  0.0602  0.0848  0.1558  0.1720  0.4299  0.4357  0.3668
 24.40 24.50 24.20 24.50 22.80 21.60  0.0469  0.0431  0.0595  0.1044  0.1278  0.1767  0.1746  0.4641  0.3923
 24.40 24.50 24.20 24.50 22.80 22.60  0.0475  0.0464  0.0611  0.1053  0.1259  0.1437  0.2057  0.4411  0.4072
 24.40 24.50 24.20 24.50 23.80 21.60  0.0484  0.0401  0.0479  0.0990  0.1155  0.1266  0.2115  0.4650  0.4350
 24.40 24.50 24.20 24.50 23.80 22.60  0.0463  0.0418  0.0444  0.0832  0.1328  0.1429  0.2216  0.4514  0.4508
 24.40 24.50 25.20 23.50 22.80 21.60  0.0466  0.0388  0.0624  0.1065  0.1185  0.1144  0.4595  0.4372  0.0444
 24.40 24.50 25.20 23.50 22.80 22.60  0.0437  0.0487  0.0661  0.0973  0.1752  0.2001  0.4425  0.4473  0.0560
 24.40 24.50 25.20 23.50 23.80 21.60  0.0471  0.0401  0.0500  0.0967  0.1373  0.1300  0.4549  0.4738  0.4405
 24.40 24.50 25.20 23.50 23.80 22.60  0.0487  0.0464  0.0540  0.0871  0.1336  0.1962  0.4450  0.4395  0.4159
 24.40 24.50 25.20 24.50 22.80 21.60  0.0393  0.0323  0.0606  0.1049  0.1055  0.1173  0.1650  0.4683  0.0565
 24.40 24.50 25.20 24.50 22.80 22.60  0.0389  0.0397  0.0566  0.1037  0.1094  0.1280  0.1140  0.4726  0.4032
 24.40 24.50 25.20 24.50 23.80 21.60  0.0438  0.0311  0.0508  0.0942  0.1104  0.0988  0.1512  0.4757  0.4836
 24.40 24.50 25.20 24.50 23.80 22.60  0.0406  0.0372  0.0481  0.0810  0.1287  0.1241  0.1618  0.4667  0.4767
 24.40 25.50 24.20 23.50 22.80 21.60  0.0465  0.0454  0.0689  0.1080  0.1046  0.2141  0.4522  0.4219  0.3633
 24.40 25.50 24.20 23.50 22.80 22.60  0.0474  0.0470  0.0628  0.0959  0.1189  0.2116  0.4116  0.4549  0.0647
 24.40 25.50 24.20 23.50 23.80 21.60  0.0548  0.0478  0.0539  0.0960  0.1087  0.2118  0.4141  0.4612  0.4348
 24.40 25.50 24.20 23.50 23.80 22.60  0.0522  0.0482  0.0515  0.0898  0.0996  0.1872  0.4509  0.4489  0.4477
 24.40 25.50 24.20 24.50 22.80 21.60  0.0447  0.0428  0.0619  0.0961  0.1055  0.2087  0.2558  0.4538  0.0449
 24.40 25.50 24.20 24.50 22.80 22.60  0.0453  0.0412  0.0578  0.0940  0.0963  0.1872  0.2150  0.4794  0.3307
 24.40 25.50 24.20 24.50 23.80 21.60  0.0526  0.0389  0.0466  0.0850  0.0843  0.2080  0.2270  0.4542  0.4518
 24.40 25.50 24.20 24.50 23.80 22.60  0.0529  0.0393  0.0445  0.0823  0.0883  0.2013  0.2451  0.4595  0.4385
 24.40 25.50 25.20 23.50 22.80 21.60  0.0403  0.0407  0.0628  0.1051  0.0931  0.2228  0.4469  0.4421  0.0673
 24.40 25.50 25.20 23.50 22.80 22.60  0.0398  0.0425  0.0635  0.0965  0.1070  0.1440  0.4548  0.4269  0.3414
 24.40 25.50 25.20 23.50 23.80 21.60  0.0452  0.0416  0.0509  0.0883  0.0988  0.1822  0.4244  0.4653  0.4301
 24.40 25.50 25.20 23.50 23.80 22.60  0.0444  0.0425  0.0504  0.0814  0.0903  0.1935  0.4456  0.4595  0.4299
 24.40 25.50 25.20 24.50 22.80 21.60  0.0351  0.0341  0.0597  0.0989  0.0857  0.1198  0.1721  0.4618  0.4160
 24.40 25.50 25.20 24.50 22.80 22.60  0.0347  0.0349  0.0604  0.0895  0.0785  0.1087  0.1195  0.4630  0.4126
 24.40 25.50 25.20 24.50 23.80 21.60  0.0442  0.0350  0.0590  0.0846  0.0853  0.1243  0.3974  0.4792  0.4782
 24.40 25.50 25.20 24.50 23.80 22.60  0.0434  0.0357  0.0556  0.0846  0.0884  0.1437  0.2652  0.4743  0.4710
 25.52 26.94 27.37 27.05 26.30 24.64  0.0263  0.0167  0.0169  0.0283  0.0355  0.0362  0.0300  0.0413  0.0654
 25.71 26.53 27.38 26.16 26.25 24.90  0.0303  0.0204  0.0212  0.0302  0.0373  0.0396  0.0364  0.0531  0.0844
 26.26 27.06 27.27 26.81 26.28 24.86  0.0256  0.0170  0.0170  0.0255  0.0303  0.0314  0.0291  0.0444  0.0714
 26.23 27.67 27.22 26.96 26.18 24.21  0.0234  0.0164  0.0184  0.0279  0.0323  0.0318  0.0322  0.0471  0.0788
 25.29 27.27 27.64 26.98 26.31 24.86  0.0252  0.0161  0.0167  0.0260  0.0378  0.0373  0.0316  0.0445  0.0614
 26.36 26.60 27.20 26.14 25.97 25.04  0.0285  0.0210  0.0208  0.0291  0.0357  0.0372  0.0361  0.0613  0.0916
 25.27 27.25 27.65 26.60 25.46 24.81  0.0270  0.0180  0.0200  0.0306  0.0395  0.0415  0.0344  0.0557  0.0854
 25.88 27.18 27.77 26.83 25.79 24.85  0.0246  0.0167  0.0178  0.0267  0.0348  0.0334  0.0310  0.0499  0.1090
 26.19 26.51 27.77 26.63 26.14 24.93  0.0274  0.0182  0.0182  0.0268  0.0332  0.0327  0.0320  0.0468  0.0788
 25.89 27.68 26.91 26.60 26.37 24.90  0.0262  0.0172  0.0179  0.0264  0.0327  0.0367  0.0316  0.0446  0.0648
 25.50 27.55 27.17 26.70 26.37 24.23  0.0259  0.0164  0.0190  0.0315  0.0382  0.0381  0.0308  0.0465  0.0700
 26.40 26.86 27.34 27.02 26.04 24.55  0.0252  0.0171  0.0170  0.0277  0.0332  0.0305  0.0286  0.0487  0.1015
 26.32 27.56 27.57 26.68 25.97 24.98  0.0228  0.0160  0.0175  0.0257  0.0285  0.0308  0.0311  0.0476  0.0719
 26.39 27.26 27.49 26.76 25.96 25.14  0.0237  0.0163  0.0170  0.0259  0.0277  0.0311  0.0289  0.0455  0.0888
 26.38 26.57 27.84 27.15 25.76 24.43  0.0263  0.0174  0.0178  0.0298  0.0356  0.0302  0.0296  0.0556  0.0886
 25.78 26.79 27.14 26.72 26.30 24.97  0.0275  0.0184  0.0185  0.0276  0.0336  0.0374  0.0322  0.0450  0.0700
 26.22 27.02 27.44 27.01 25.23 25.13  0.0259  0.0179  0.0193  0.0290  0.0327  0.0309  0.0359  0.0678  0.1182
 26.14 27.39 27.20 26.70 25.37 25.08  0.0252  0.0180  0.0201  0.0297  0.0342  0.0351  0.0308  0.0565  0.0834
 26.36 26.91 26.93 25.99 26.07 24.51  0.0295  0.0209  0.0229  0.0320  0.0337  0.0381  0.0421  0.4357  0.0792
 25.92 27.21 26.78 26.09 26.10 24.82  0.0291  0.0199  0.0217  0.0298  0.0343  0.0389  0.0401  0.0506  0.0858
 25.73 27.12 27.15 27.09 25.57 24.78  0.0260  0.0177  0.0186  0.0292  0.0347  0.0319  0.0346  0.0475  0.0932
 25.68 27.55 27.71 27.09 26.35 24.79  0.0230  0.0152  0.0161  0.0251  0.0326  0.0324  0.0274  0.0462  0.0622
 26.38 26.80 27.18 26.18 26.04 24.44  0.0279  0.0198  0.0222  0.0325  0.0357  0.0359  0.0351  0.0579  0.0848
 25.80 27.62 27.84 26.71 25.79 24.64  0.0232  0.0156  0.0183  0.0276  0.0332  0.0334  0.0301  0.0524  0.0891
 26.32 27.57 27.46 26.79 26.34 24.03  0.0239  0.0162  0.0185  0.0294  0.0312  0.0300  0.0275  0.0426  0.0640
 25.96 27.24 27.51 26.25 26.29 24.60  0.0264  0.0178  0.0204  0.0284  0.0337  0.0353  0.0368  0.0462  0.0773
 25.75 26.67 27.80 26.74 25.86 24.98  0.0263  0.0176  0.0186  0.0287  0.0343  0.0355  0.0291  0.0530  0.0864
 25.65 27.25 27.29 26.02 26.04 24.37  0.0282  0.0190  0.0236  0.0345  0.0395  0.0394  0.0385  0.0615  0.1014
 26.27 27.43 27.30 26.01 26.32 25.17  0.0264  0.0184  0.0212  0.0273  0.0312  0.0346  0.0387  0.0536  0.0795
 25.72 27.63 27.25 27.09 25.85 25.12  0.0240  0.0161  0.0171  0.0259  0.0326  0.0341  0.0276  0.0446  0.0766
 26.29 27.65 27.67 26.71 25.95 24.80  0.0231  0.0157  0.0173  0.0255  0.0314  0.0325  0.0288  0.0545  0.0701
 26.28 27.61 27.28 26.95 26.28 24.70  0.0234  0.0160  0.0168  0.0254  0.0291  0.0330  0.0293  0.0390  0.0615
 25.55 26.68 27.61 26.29 26.27 24.84  0.0286  0.0189  0.0203  0.0297  0.0395  0.0402  0.0344  0.0651  0.0822
 25.54 27.13 27.45 26.97 25.30 24.92  0.0263  0.0183  0.0194  0.0318  0.0383  0.0378  0.0343  0.0695  0.4481
 25.80 27.16 26.72 26.98 26.34 24.69  0.0278  0.0179  0.0177  0.0283  0.0350  0.0369  0.0304  0.0470  0.0747
 26.31 27.28 27.77 26.84 26.34 24.97  0.0232  0.0155  0.0167  0.0247  0.0298  0.0308  0.0304  0.0406  0.0627
 26.20 27.35 27.61 26.87 25.84 24.97  0.0235  0.0161  0.0170  0.0263  0.0309  0.0301  0.0317  0.0506  0.0691
 26.15 27.45 27.70 26.75 26.23 24.12  0.0246  0.0156  0.0185  0.0302  0.0330  0.0294  0.0292  0.0414  0.0752
 26.00 27.43 27.33 27.00 26.16 24.97  0.0240  0.0160  0.0167  0.0251  0.0313  0.0316  0.0297  0.0412  0.0609
 25.70 27.70 27.20 26.57 25.79 24.97  0.0256  0.0172  0.0187  0.0280  0.0346  0.0362  0.0329  0.0534  0.0752
 25.92 27.50 26.96 26.48 25.60 24.98  0.0264  0.0186  0.0207  0.0289  0.0345  0.0374  0.0365  0.0581  0.0872
